offset,latitude,longitude,url,title
971,41.049778,-112.93808,http://clui.org/ludb/site/utah-test-and-training-range-uttr,Utah Test and Training Range (UTTR)
972,40.818485,-113.208015,http://clui.org/ludb/site/grassy-mountain-waste-dump,Grassy Mountain Waste Dump
973,41.16227,-112.018967,http://clui.org/ludb/site/hill-aerospace-museum,Hill Aerospace Museum
974,40.530373,-112.148262,http://clui.org/ludb/site/bingham-copper-pit,Bingham Copper Pit
975,43.827168,-111.783844,http://clui.org/ludb/site/teton-flood-museum,Teton Flood Museum
976,46.287886,-116.016119,http://clui.org/ludb/site/almost-heaven-2,Almost Heaven 2
977,42.683509,-111.590313,http://clui.org/ludb/site/monsanto-phosphate-plant-and-slag-pour,Monsanto Phosphate Plant and Slag Pour
978,42.739709,-115.582523,http://clui.org/ludb/site/saylor-creek-bombing-range,Saylor Creek Bombing Range
979,47.545395,-116.150916,http://clui.org/ludb/site/boyer-smelter-site,Boyer Smelter Site
980,43.636636,-113.300039,http://clui.org/ludb/site/arco,Arco
981,42.657145,-111.605207,http://clui.org/ludb/site/captive-geyser,Captive Geyser
982,42.738472,-111.54273,http://clui.org/ludb/site/conda-phosphate-plant,Conda Phosphate Plant
983,43.530179,-112.942661,http://clui.org/ludb/site/idaho-national-engineering-laboratory,Idaho National Engineering Laboratory
984,43.047254,-115.870357,http://clui.org/ludb/site/mountain-home-air-force-base,Mountain Home Air Force Base
985,43.674081,-111.915525,http://clui.org/ludb/site/rigby-birthplace-television,"Rigby, Birthplace of Television"
986,43.061802,-116.260498,http://clui.org/ludb/site/grand-view-chemical-waste-site,Grand View Chemical Waste Site
987,43.910755,-111.5411,http://clui.org/ludb/site/teton-dam-failure-site,Teton Dam Failure Site
988,44.883417,-113.97669,http://clui.org/ludb/site/dugout-ranch,Dugout Ranch
989,47.458736,-116.845093,http://clui.org/ludb/site/coeur-dalene-lake,Coeur d&#039;Alene Lake
990,44.084255,-115.608871,http://clui.org/ludb/site/lowman-disposal-cell,Lowman Disposal Cell
991,47.662628,-116.757106,http://clui.org/ludb/site/coeur-dalene-resort-golf-course,Coeur d&#039;Alene Resort Golf Course
992,39.237156,-118.262032,http://clui.org/ludb/site/bravo-17-bombing-range,Bravo 17 Bombing Range
993,39.200176,-118.384476,http://clui.org/ludb/site/shoal-nuclear-test-site,Shoal Nuclear Test Site
994,36.894852,-116.830627,http://clui.org/ludb/site/rhyolite-ghost-town-and-goldwell-open-air-museum,Rhyolite Ghost Town and Goldwell Open Air Museum
995,40.820564,-119.144325,http://clui.org/ludb/site/black-rock-desert,Black Rock Desert
996,36.767353,-116.691109,http://clui.org/ludb/site/beatty-radioactive-and-hazardous-waste-site,Beatty Radioactive and Hazardous Waste Site
997,35.788307,-115.255554,http://clui.org/ludb/site/rift-1-jean-dry-lake,"Rift 1, Jean Dry Lake"
998,40.413399,-116.579834,http://clui.org/ludb/site/western-shoshone-defense-project-office,Western Shoshone Defense Project Office
999,38.059986,-117.220688,http://clui.org/ludb/site/central-nevada-museum,Central Nevada Museum
1000,37.643845,-115.739838,http://clui.org/ludb/site/area-51-research-center,Area 51 Research Center
1001,39.264824,-114.989265,http://clui.org/ludb/site/ruth-area-mines-liberty-pit,Ruth Area Mines / Liberty Pit
1002,39.40649,-114.772537,http://clui.org/ludb/site/mcgill-smelter-site,McGill Smelter Site
1003,38.311172,-116.279144,http://clui.org/ludb/site/central-nevada-test-site-base-camp,Central Nevada Test Site Base Camp
1004,36.848171,-116.462288,http://clui.org/ludb/site/yucca-mountain-nuclear-repository,Yucca Mountain Nuclear Repository
1005,39.423531,-118.710968,http://clui.org/ludb/site/fallon-naval-air-station,Fallon Naval Air Station
1006,37.15,-114.32,http://clui.org/ludb/site/las-vegas-piece,Las Vegas Piece
1007,40.674236,-119.364182,http://clui.org/ludb/site/guru-road,Guru Road
1008,35.977776,-114.836502,http://clui.org/ludb/site/boulder-city-hoover-dam-museum,Boulder City Hoover Dam Museum
1009,41.661186,-119.599998,http://clui.org/ludb/site/isolated-mass-circumflex,"Isolated Mass, Circumflex"
1010,41.405067,-115.992279,http://clui.org/ludb/site/jerritt-canyon-mine,Jerritt Canyon Mine
1011,40.901318,-119.10759,http://clui.org/ludb/site/dissipate,Dissipate
1012,39.151497,-118.704102,http://clui.org/ludb/site/bravo-19-bombing-range,Bravo 19 Bombing Range
1013,39.323353,-118.223526,http://clui.org/ludb/site/wilson-electronic-warfare-range,Wilson Electronic Warfare Range
1014,38.50573,-118.587456,http://clui.org/ludb/site/hawthorne-army-ammunition-depot,Hawthorne Army Ammunition Depot
1015,40.659935,-118.132957,http://clui.org/ludb/site/thunder-mountain,Thunder Mountain
1016,40.754704,-119.236465,http://clui.org/ludb/site/burning-man-festival-site,Burning Man Festival Site
1017,36.209248,-115.134872,http://clui.org/ludb/site/doe-nevada-operations-center,DOE Nevada Operations Center
1018,39.332954,-118.873337,http://clui.org/ludb/site/bravo-16-bombing-range,Bravo 16 Bombing Range
1019,36.011261,-115.853607,http://clui.org/ludb/site/cathedral-canyon,Cathedral Canyon
1020,38.63422,-116.216179,http://clui.org/ludb/site/faultless-nuclear-test-site,Faultless Nuclear Test Site
1021,35.145599,-114.593712,http://clui.org/ludb/site/mojave-generating-station,Mojave Generating Station
1022,37.708328,-117.235626,http://clui.org/ludb/site/goldfield,Goldfield
1023,39.867588,-118.370476,http://clui.org/ludb/site/bravo-20-bombing-range,Bravo 20 Bombing Range
1024,37.256565,-115.803619,http://clui.org/ludb/site/groom-lake-area-51,Groom Lake/ Area 51
1025,37.81955,-116.758232,http://clui.org/ludb/site/tonopah-test-range,Tonopah Test Range
1026,38.031361,-115.440132,http://clui.org/ludb/site/complex-city,Complex City
1027,36.614391,-114.344513,http://clui.org/ludb/site/double-negative,Double Negative
1028,40.965958,-116.371994,http://clui.org/ludb/site/carlin-mine-complex,Carlin Mine Complex
1029,37.629459,-116.444862,http://clui.org/ludb/site/nellis-range-complex,Nellis Range Complex
1030,36.236172,-115.040756,http://clui.org/ludb/site/nellis-air-force-base,Nellis Air Force Base
1031,36.907215,-114.935532,http://clui.org/ludb/site/cactus-springs,Cactus Springs
1032,36.935349,-116.020264,http://clui.org/ludb/site/nevada-test-site,Nevada Test Site
1033,41.345919,-72.080966,http://clui.org/ludb/site/general-dynamics-electric-boat-division,General Dynamics Electric Boat Division
1034,41.547135,-73.029827,http://clui.org/ludb/site/holy-land-usa,Holy Land USA
1035,41.311985,-72.168587,http://clui.org/ludb/site/millstone-nuclear-power-plants,Millstone Nuclear Power Plants
1036,41.679127,-73.012409,http://clui.org/ludb/site/lock-museum-america,Lock Museum of America
1037,41.887918,-72.712401,http://clui.org/ludb/site/knolls-atomic-power-lab-windsor-site,Knolls Atomic Power Lab - Windsor Site
1038,41.388592,-72.085999,http://clui.org/ludb/site/new-london-naval-submarine-base,New London Naval Submarine Base
1039,41.759068,-72.62642,http://clui.org/ludb/site/united-technologies-research-center,United Technologies Research Center
1040,41.750442,-72.63495,http://clui.org/ludb/site/pratt-and-whitney-plant,Pratt and Whitney Plant
1041,41.947267,-72.691147,http://clui.org/ludb/site/new-england-air-museum,New England Air Museum
1042,41.540773,-72.560534,http://clui.org/ludb/site/pratt-and-whitney-middletown-plant,Pratt and Whitney Middletown Plant
1043,39.0579,-98.535004,http://clui.org/ludb/site/garden-eden,Garden of Eden
1044,39.828328,-98.579416,http://clui.org/ludb/site/geographic-center-lower-48-united-states,Geographic Center of the Lower 48 United States
1045,37.588052,-97.413669,http://clui.org/ludb/site/big-grain-elevator,Big Grain Elevator
1046,38.524237,-99.313086,http://clui.org/ludb/site/kansas-barbed-wire-museum,Kansas Barbed Wire Museum
1047,38.064995,-97.921974,http://clui.org/ludb/site/kansas-cosmosphere-and-space-center,Kansas Cosmosphere and Space Center
1048,37.623688,-97.254021,http://clui.org/ludb/site/mcconnell-air-force-base,McConnell Air Force Base
1049,39.532026,-95.149039,http://clui.org/ludb/site/space-seed-trees,Space Seed Trees
1050,37.088055,-95.581312,http://clui.org/ludb/site/coffeyville-hazardous-waste-site,Coffeyville Hazardous Waste Site
1051,39.095705,-96.766891,http://clui.org/ludb/site/fort-riley,Fort Riley
1052,37.637276,-97.420006,http://clui.org/ludb/site/cessna-aircraft-company-headquarters-and-main-plant,Cessna Aircraft Company Headquarters and Main Plant
1053,37.273491,-94.938258,http://clui.org/ludb/site/big-brutus-coal-scoop,Big Brutus Coal Scoop
1054,38.768519,-97.56649,http://clui.org/ludb/site/land-institute,Land Institute
1055,39.224208,-98.54216,http://clui.org/ludb/site/geodetic-center-lower-48-united-states-america,Geodetic Center of the Lower 48 United States of America
1056,43.7145,-98.02552,http://clui.org/ludb/site/corn-palace,Corn Palace
1057,44.35195,-103.751235,http://clui.org/ludb/site/homestake-mine-and-underground-physics-lab,Homestake Mine and Underground Physics Lab
1058,44.451389,-100.402779,http://clui.org/ludb/site/oahe-dam,Oahe Dam
1059,43.836788,-103.62439,http://clui.org/ludb/site/crazy-horse-thunder-mountain,Crazy Horse at Thunder Mountain
1060,43.993259,-102.241791,http://clui.org/ludb/site/wall-drug,Wall Drug
1061,44.150555,-103.089775,http://clui.org/ludb/site/ellsworth-air-force-base,Ellsworth Air Force Base
1062,44.967586,-103.772234,http://clui.org/ludb/site/geographic-center-50-united-states-america,Geographic Center of the 50 United States of America
1063,44.504673,-72.999504,http://clui.org/ludb/site/bentley-snowflake-museum,Bentley Snowflake Museum
1064,43.367249,-72.668465,http://clui.org/ludb/site/argonaut-talc-mine,Argonaut Talc Mine
1065,43.323859,-73.005116,http://clui.org/ludb/site/danby-quarry,Danby Quarry
1066,44.001396,-73.128349,http://clui.org/ludb/site/middlebury-quarry,Middlebury Quarry
1067,43.603462,-73.051679,http://clui.org/ludb/site/carving-studio-and-sculpture-center,Carving Studio and Sculpture Center
1068,44.155884,-72.492859,http://clui.org/ludb/site/rock-ages-quarry-visitor-center,Rock of Ages Quarry Visitor Center
1069,44.902321,-73.138237,http://clui.org/ludb/site/swanton-icbm-silo,Swanton ICBM Silo
1070,42.77877,-72.5131,http://clui.org/ludb/site/vermont-yankee-nuclear-power-plant,Vermont Yankee Nuclear Power Plant
1071,43.823769,-72.472427,http://clui.org/ludb/site/joseph-smith-birthplace,Joseph Smith Birthplace
1072,43.707966,-73.062172,http://clui.org/ludb/site/omya-verpol-operation,Omya Verpol Operation
1073,43.474674,-72.389015,http://clui.org/ludb/site/american-precision-museum,American Precision Museum
1074,43.165928,-73.117874,http://clui.org/ludb/site/mount-equinox,Mount Equinox
1075,44.154408,-72.480499,http://clui.org/ludb/site/smith-granite-quarry,Smith Granite Quarry
1076,45.00782,-72.449158,http://clui.org/ludb/site/highwater-test-range,Highwater Test Range
1077,43.663578,-73.035294,http://clui.org/ludb/site/vermont-marble-museum,Vermont Marble Museum
1078,43.824249,-72.328323,http://clui.org/ludb/site/elizabeth-mine-superfund-site,Elizabeth Mine Superfund Site
1079,43.631161,-72.517828,http://clui.org/ludb/site/marsh-billings-rockefeller-national-historic-park,Marsh Billings Rockefeller National Historic Park
1080,42.934307,-73.210144,http://clui.org/ludb/site/robert-frost-stone-house,The Robert Frost Stone House
1081,44.486618,-72.90834,http://clui.org/ludb/site/ethan-allan-firing-range,Ethan Allan Firing Range
1082,33.929162,-84.533433,http://clui.org/ludb/site/lockheed-martin-aeronautics,Lockheed Martin Aeronautics
1083,33.955034,-83.382414,http://clui.org/ludb/site/tree-owns-itself,Tree that Owns Itself
1084,34.124774,-84.921677,http://clui.org/ludb/site/bowen-power-plant,Bowen Power Plant
1085,31.551112,-84.073155,http://clui.org/ludb/site/albany-marine-corps-logistics-base,Albany Marine Corps Logistics Base
1086,30.801428,-81.521902,http://clui.org/ludb/site/kings-bay-submarine-base,Kings Bay Submarine Base
1087,33.060329,-83.804138,http://clui.org/ludb/site/robert-w-scherer-power-plant,Robert W Scherer Power Plant
1088,34.513762,-85.316868,http://clui.org/ludb/site/paradise-gardens,Paradise Gardens
1089,33.624626,-84.327797,http://clui.org/ludb/site/fort-gillem,Fort Gillem
1090,32.358139,-84.971519,http://clui.org/ludb/site/fort-benning,Fort Benning
1091,33.420769,-82.149518,http://clui.org/ludb/site/fort-gordon,Fort Gordon
1092,30.970252,-83.198476,http://clui.org/ludb/site/moody-air-force-base,Moody Air Force Base
1093,31.875665,-81.617732,http://clui.org/ludb/site/fort-stewart,Fort Stewart
1094,34.232101,-82.89431,http://clui.org/ludb/site/georgia-guidestones,Georgia Guidestones
1095,33.914946,-84.51484,http://clui.org/ludb/site/dobbins-air-base,Dobbins Air Base
1096,34.116015,-82.8723,http://clui.org/ludb/site/elberton-granite-museum,Elberton Granite Museum
1097,33.706063,-84.437029,http://clui.org/ludb/site/fort-mcpherson,Fort McPherson
1098,32.346432,-84.581673,http://clui.org/ludb/site/st-eoms-land-pasaquan,St. EOM&#039;s Land of Pasaquan
1099,32.644509,-83.595786,http://clui.org/ludb/site/robins-air-force-base,Robins Air Force Base
1100,40.683958,-74.647636,http://clui.org/ludb/site/merriewold-west,Merriewold West
1101,40.750881,-74.110039,http://clui.org/ludb/site/sky-mound,Sky Mound
1102,40.004875,-74.613121,http://clui.org/ludb/site/fort-dix,Fort Dix
1103,40.636818,-74.218399,http://clui.org/ludb/site/bayway-refinery,Bayway Refinery
1104,40.033398,-74.353752,http://clui.org/ludb/site/lakehurst-naval-air-engineering-center,Lakehurst Naval Air Engineering Center
1105,40.665797,-74.077377,http://clui.org/ludb/site/bayonne-military-ocean-terminal,Bayonne Military Ocean Terminal
1106,40.309444,-74.055619,http://clui.org/ludb/site/us-army-communications-electronics-museum,U.S. Army Communications-Electronics Museum
1107,40.78491,-74.103271,http://clui.org/ludb/site/meadowlands-commission-center,Meadowlands Commission Center
1108,40.958176,-74.536293,http://clui.org/ludb/site/picatinny-arsenal,Picatinny Arsenal
1109,40.041645,-74.584595,http://clui.org/ludb/site/mcguire-air-force-base-0,McGuire Air Force Base
1110,40.349163,-74.602919,http://clui.org/ludb/site/princeton-plasma-physics-lab,Princeton Plasma Physics Lab
1111,40.852474,-74.055426,http://clui.org/ludb/site/aviation-hall-fame-new-jersey,Aviation Hall of Fame of New Jersey
1112,40.670139,-74.638016,http://clui.org/ludb/site/amphisculpture-att-control-center,"Amphisculpture, AT&amp;T Control Center"
1113,39.444695,-74.563029,http://clui.org/ludb/site/faa-william-j-hughes-technical-center,FAA William J. Hughes Technical Center
1114,41.113431,-74.588612,http://clui.org/ludb/site/franklin-mineral-museum,Franklin Mineral Museum
1115,40.315833,-74.039644,http://clui.org/ludb/site/fort-monmouth,Fort Monmouth
1116,33.679783,-78.928185,http://clui.org/ludb/site/myrtle-beach-air-force-base,Myrtle Beach Air Force Base
1117,33.980263,-80.481094,http://clui.org/ludb/site/shaw-air-force-base,Shaw Air Force Base
1118,32.350201,-80.681999,http://clui.org/ludb/site/parris-island-marine-corps-base,Parris Island Marine Corps Base
1119,32.853564,-79.943862,http://clui.org/ludb/site/charleston-naval-complex,Charleston Naval Complex
1120,32.477511,-80.723237,http://clui.org/ludb/site/beaufort-marine-corps-air-station,Beaufort Marine Corps Air Station
1121,34.499006,-79.309815,http://clui.org/ludb/site/south-border,South of the Border
1122,33.610189,-81.081719,http://clui.org/ludb/site/charleston-air-force-base-north-auxiliary-field,Charleston Air Force Base North Auxiliary Field
1123,32.897715,-80.046945,http://clui.org/ludb/site/charleston-air-force-base,Charleston Air Force Base
1124,33.244617,-81.470161,http://clui.org/ludb/site/barnwell-radioactive-waste-facility,Barnwell Radioactive Waste Facility
1125,33.246155,-81.667557,http://clui.org/ludb/site/savannah-river-site,Savannah River Site
1126,34.794071,-82.892532,http://clui.org/ludb/site/oconee-nuclear-station,Oconee Nuclear Station
1127,34.011692,-80.941551,http://clui.org/ludb/site/fort-jackson,Fort Jackson
1128,34.796819,-82.901845,http://clui.org/ludb/site/duke-energys-world-energy,Duke Energy&#039;s World of Energy
1129,35.140617,-79.005348,http://clui.org/ludb/site/fort-bragg,Fort Bragg
1130,35.350617,-82.778705,http://clui.org/ludb/site/cradle-forestry,Cradle of Forestry
1131,35.171703,-79.018135,http://clui.org/ludb/site/pope-air-force-base,Pope Air Force Base
1132,34.905113,-76.873314,http://clui.org/ludb/site/cherry-point-marine-corps-air-station,Cherry Point Marine Corps Air Station
1133,34.707188,-77.445198,http://clui.org/ludb/site/new-river-marine-corps-air-station,New River Marine Corps Air Station
1134,34.665697,-77.306156,http://clui.org/ludb/site/camp-lejeune-marine-corps-base,Camp Lejeune Marine Corps Base
1135,35.540996,-82.552908,http://clui.org/ludb/site/biltmore-estate,Biltmore Estate
1136,36.229855,-76.13884,http://clui.org/ludb/site/dirigible-hangar-and-test-site,Dirigible Hangar and Test Site
1137,35.350521,-77.969109,http://clui.org/ludb/site/seymour-johnson-air-force-base,Seymour Johnson Air Force Base
1138,34.24984,-77.871284,http://clui.org/ludb/site/corning-glass-fiber-optic-plant,Corning Glass Fiber Optic Plant
1139,29.825008,-91.806862,http://clui.org/ludb/site/weeks-island-strategic-petroleum-reserve-storage-site,Weeks Island Strategic Petroleum Reserve Storage Site
1140,30.201965,-91.006706,http://clui.org/ludb/site/shell-geismar-plant,Shell Geismar Plant
1141,29.826694,-90.020309,http://clui.org/ludb/site/new-orleans-naval-air-station,New Orleans Naval Air Station
1142,29.810337,-91.662888,http://clui.org/ludb/site/tethered-aerostat-borne-radar-system-tars-site-1,Morgan City Tethered Aerostat-Borne Radar System (TARS) Site
1143,30.316654,-91.307976,http://clui.org/ludb/site/bayou-choctaw-strategic-petroleum-reserve,Bayou Choctaw Strategic Petroleum Reserve
1144,30.231105,-93.37707,http://clui.org/ludb/site/brimstone-museum,Brimstone Museum
1145,29.995186,-93.403984,http://clui.org/ludb/site/west-hackberry-strategic-petroleum-reserve-storage-area,West Hackberry Strategic Petroleum Reserve Storage Area
1146,30.077505,-89.852325,http://clui.org/ludb/site/textron-marine-and-land-systems,Textron Marine and Land Systems
1147,29.983263,-90.446579,http://clui.org/ludb/site/union-carbide-taft-star-petrochemical-plant,Union Carbide Taft / Star Petrochemical Plant
1148,29.947372,-90.032059,http://clui.org/ludb/site/naval-support-activity-base,Naval Support Activity Base
1149,31.113211,-93.272255,http://clui.org/ludb/site/new-llano,New Llano
1150,30.05899,-90.667419,http://clui.org/ludb/site/kaiser-alumina-plant,Kaiser Alumina Plant
1151,30.496313,-91.173477,http://clui.org/ludb/site/exxon-chemical-baton-rouge-chemical-plant,Exxon Chemical Baton Rouge Chemical Plant
1152,29.999172,-90.400742,http://clui.org/ludb/site/norco-refinery,Norco Refinery
1153,29.944096,-90.168854,http://clui.org/ludb/site/huey-p-long-bridge,Huey P. Long Bridge
1154,31.076351,-91.597481,http://clui.org/ludb/site/old-river-control-structure,Old River Control Structure
1155,30.017048,-90.839722,http://clui.org/ludb/site/stjames-strategic-petroleum-reserve-terminal,St.James Strategic Petroleum Reserve Terminal
1156,32.502739,-93.66497,http://clui.org/ludb/site/barksdale-air-force-base,Barksdale Air Force Base
1157,30.955236,-91.59568,http://clui.org/ludb/site/angola-penitentiary,Angola Penitentiary
1158,42.051611,-74.031882,http://clui.org/ludb/site/opus-40,Opus 40
1159,44.254863,-73.967071,http://clui.org/ludb/site/olympic-ski-jump,Olympic Ski Jump
1160,40.948471,-72.897972,http://clui.org/ludb/site/wardenclyffe-tesla-lab-site,Wardenclyffe Tesla Lab Site
1161,40.703842,-73.994278,http://clui.org/ludb/site/brooklyn-bridge-anchorage,Brooklyn Bridge Anchorage
1162,43.080517,-78.948959,http://clui.org/ludb/site/love-canal,Love Canal
1163,42.82235,-78.859688,http://clui.org/ludb/site/lackawanna-steel-plant,Lackawanna Steel Plant
1164,41.40189,-73.929108,http://clui.org/ludb/site/dicks-castle,Dick&#039;s Castle
1165,42.149261,-77.054588,http://clui.org/ludb/site/corning-glass-headquarters-and-discovery-center,Corning Glass Headquarters and Discovery Center
1166,41.798702,-74.42997,http://clui.org/ludb/site/delaware-tunnel-origin,Delaware Tunnel Origin
1167,43.295261,-73.591408,http://clui.org/ludb/site/general-electric-hudson-falls-plant,General Electric Hudson Falls Plant
1168,40.727043,-73.999527,http://clui.org/ludb/site/time-landscape,Time Landscape
1169,42.72028,-73.708778,http://clui.org/ludb/site/watervliet-arsenal,Watervliet Arsenal
1170,44.663475,-73.45359,http://clui.org/ludb/site/plattsburgh-air-force-base,Plattsburgh Air Force Base
1171,42.824871,-77.885385,http://clui.org/ludb/site/retsof-salt-mine,Retsof Salt Mine
1172,43.099346,-76.204315,http://clui.org/ludb/site/salt-museum,Salt Museum
1173,42.963879,-73.758331,http://clui.org/ludb/site/malta-test-station,Malta Test Station
1174,42.049311,-74.286972,http://clui.org/ludb/site/catskill-corners-kaleidoscope,Catskill Corners Kaleidoscope
1175,43.040165,-73.953522,http://clui.org/ludb/site/knolls-kesselring-site,Knolls Kesselring Site
1176,41.842719,-74.098505,http://clui.org/ludb/site/widow-jane-mine,Widow Jane Mine
1177,42.44963,-76.48441,http://clui.org/ludb/site/earth-art-exhibit-site,Earth Art Exhibit Site
1178,40.720722,-73.89679,http://clui.org/ludb/site/new-york-city-water-tunnel-number-3,New York City Water Tunnel Number 3
1179,40.566048,-74.203033,http://clui.org/ludb/site/fresh-kills-dump,Fresh Kills Dump
1180,42.708961,-74.391342,http://clui.org/ludb/site/secret-caverns,Secret Caverns
1181,42.745815,-76.863953,http://clui.org/ludb/site/seneca-army-depot,Seneca Army Depot
1182,41.851407,-74.088305,http://clui.org/ludb/site/iron-mountain-rosendale-storage-facility,Iron Mountain Rosendale Storage Facility
1183,43.077258,-79.014364,http://clui.org/ludb/site/niagara-power-station-intake,Niagara Power Station Intake
1184,42.932571,-78.721724,http://clui.org/ludb/site/calspan-university-buffalo-research-center-cubrc,Calspan-University of Buffalo Research Center (CUBRC)
1185,42.45068,-78.654503,http://clui.org/ludb/site/west-valley-reprocessing-plant,West Valley Reprocessing Plant
1186,42.992052,-76.062098,http://clui.org/ludb/site/jamesville-quarry,Jamesville Quarry
1187,41.062222,-71.874168,http://clui.org/ludb/site/montauk-military-base,Montauk Military Base
1188,43.218063,-78.973328,http://clui.org/ludb/site/model-city-chemical-waste-dump,Model City Chemical Waste Dump
1189,44.03764,-75.767479,http://clui.org/ludb/site/fort-drum,Fort Drum
1190,42.828396,-73.873955,http://clui.org/ludb/site/knolls-atomic-power-laboratory,Knolls Atomic Power Laboratory
1191,44.13208,-76.343224,http://clui.org/ludb/site/st-lawrence-seaway-terminus,St. Lawrence Seaway Terminus
1192,40.765057,-74.014053,http://clui.org/ludb/site/lincoln-tunnel,Lincoln Tunnel
1193,40.873344,-72.872055,http://clui.org/ludb/site/brookhaven-national-laboratory,Brookhaven National Laboratory
1194,44.723076,-73.721176,http://clui.org/ludb/site/clinton-state-prison,Clinton State Prison
1195,43.162773,-79.044571,http://clui.org/ludb/site/art-park,Art Park
1196,43.519302,-76.405273,http://clui.org/ludb/site/nine-mile-point-nuclear-station,Nine Mile Point Nuclear Station
1197,40.745605,-73.845322,http://clui.org/ludb/site/panorama-new-york-city-model,Panorama of New York City Model
1198,42.695591,-74.398445,http://clui.org/ludb/site/howe-caverns,Howe Caverns
1199,32.259819,-103.865616,http://clui.org/ludb/site/gnome-nuclear-test-site,Gnome Nuclear Test Site
1200,35.642861,-108.50883,http://clui.org/ludb/site/church-rock-tailing-pile-spill-site,Church Rock Tailing Pile Spill Site
1201,35.78325,-106.274062,http://clui.org/ludb/site/bandelier-national-monument,Bandelier National Monument
1202,35.153248,-107.854759,http://clui.org/ludb/site/new-mexico-uranium-mining-museum,New Mexico Uranium Mining Museum
1203,32.099881,-103.189908,http://clui.org/ludb/site/jal-lake,Jal Lake
1204,34.965172,-106.463013,http://clui.org/ludb/site/starfire-optical-range,Starfire Optical Range
1205,32.175667,-104.444252,http://clui.org/ludb/site/carlsbad-caverns,Carlsbad Caverns
1206,32.842989,-104.393104,http://clui.org/ludb/site/navajo-refinery,Navajo Refinery
1207,34.995612,-106.574241,http://clui.org/ludb/site/mark-17-bomb-accident-site,Mark 17 Bomb Accident Site
1208,33.981598,-107.187821,http://clui.org/ludb/site/magdalena-ridge-observatory-and-langmuir-lab,Magdalena Ridge Observatory and Langmuir Lab
1209,34.896561,-107.581802,http://clui.org/ludb/site/acoma-sky-city,Acoma Sky City
1210,32.543414,-103.753917,http://clui.org/ludb/site/cri-waste-site,CRI Waste Site
1211,37.000364,-106.972761,http://clui.org/ludb/site/dulce-ufo-site,Dulce UFO Site
1212,35.408638,-107.800598,http://clui.org/ludb/site/ambrosia-lake-uranium-tailings-pile,Ambrosia Lake Uranium Tailings Pile
1213,32.510777,-106.610298,http://clui.org/ludb/site/white-sands-test-facility-nasa,White Sands Test Facility (NASA)
1214,34.077972,-107.618462,http://clui.org/ludb/site/national-radio-astronomy-observatory-very-large-array,"National Radio Astronomy Observatory, Very Large Array"
1215,32.792831,-108.068176,http://clui.org/ludb/site/santa-rita-mine,Santa Rita Mine
1216,36.516759,-105.753204,http://clui.org/ludb/site/greater-world-community-earthship-cluster,Greater World Community Earthship Cluster
1217,36.476757,-105.732931,http://clui.org/ludb/site/rio-grande-gorge-bridge,Rio Grande Gorge Bridge
1218,34.940274,-110.300953,http://clui.org/ludb/site/cholla-power-plant,Cholla Power Plant
1219,35.189777,-106.59793,http://clui.org/ludb/site/balloon-museum-and-balloon-park,Balloon Museum And Balloon Park
1220,32.780186,-105.819801,http://clui.org/ludb/site/apache-point-observatory,Apache Point Observatory
1221,35.881626,-106.298409,http://clui.org/ludb/site/bradbury-science-museum,Bradbury Science Museum
1222,34.08302,-107.021524,http://clui.org/ludb/site/energetic-materials-research-and-testing-center,Energetic Materials Research and Testing Center
1223,32.843395,-106.088875,http://clui.org/ludb/site/holloman-air-force-base,Holloman Air Force Base
1224,33.677425,-106.4758,http://clui.org/ludb/site/trinity-site,Trinity Site
1225,36.677962,-107.207964,http://clui.org/ludb/site/gasbuggy-nuclear-test-site,Gasbuggy Nuclear Test Site
1226,35.405472,-106.15348,http://clui.org/ludb/site/madrid,Madrid
1227,34.384827,-103.31649,http://clui.org/ludb/site/cannon-air-force-base,Cannon Air Force Base
1228,33.154071,-107.192064,http://clui.org/ludb/site/elephant-butte-reservoir-and-dam,Elephant Butte Reservoir and Dam
1229,33.305714,-104.52375,http://clui.org/ludb/site/roswell-army-air-field,Roswell Army Air Field
1230,32.859367,-104.417002,http://clui.org/ludb/site/artesia-law-enforcement-training-center,Artesia Law Enforcement Training Center
1231,35.169405,-106.367352,http://clui.org/ludb/site/tinkertown,Tinkertown
1232,36.769863,-108.6856,http://clui.org/ludb/site/shiprock-uranium-disposal-cell,Shiprock Uranium Disposal Cell
1233,35.401443,-107.836411,http://clui.org/ludb/site/quivira-uranium-mill-site-and-disposal-cell,Quivira Uranium Mill Site and Disposal Cell
1234,35.049812,-106.54258,http://clui.org/ludb/site/sandia-national-laboratory,Sandia National Laboratory
1235,35.877037,-106.322639,http://clui.org/ludb/site/los-alamos-national-laboratory,Los Alamos National Laboratory
1236,32.789726,-105.819626,http://clui.org/ludb/site/sunspot-national-solar-observatory,Sunspot National Solar Observatory
1237,35.519836,-104.577243,http://clui.org/ludb/site/trementina-base-0,Trementina Base
1238,35.224746,-106.656829,http://clui.org/ludb/site/albuquerque-intel-plant,Albuquerque Intel Plant
1239,32.373074,-103.793808,http://clui.org/ludb/site/waste-isolation-pilot-plant-wipp,Waste Isolation Pilot Plant (WIPP)
1240,34.066311,-106.904091,http://clui.org/ludb/site/new-mexico-institute-mining-and-technology,New Mexico Institute of Mining and Technology
1241,35.900588,-106.321196,http://clui.org/ludb/site/black-hole,Black Hole
1242,31.917637,-108.534454,http://clui.org/ludb/site/playas,Playas
